id,parent_list_id,title,url,source_domain,source_file,crawl_time,extraction_method,selector_used,content_quality_class,quality_gate_pass,old_action,action,category,content_type,audience,time_status,candidate_user_question,positive_evidence,negative_evidence,possible_duplicate,reason,model,reviewed_at,prompt_version
PUBEXP000225,,我校“水木开卷·真人图书馆”读书活动荣获北京市“青阅领读”先锋称号-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7993.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000225_我校“水木开卷·真人图书馆”读书活动荣获北京市“青阅领读”先锋称号-清华大学图书馆.md,2026-08-12T22:03:31+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,reject,reject,校园生活,news_event,学生,time_sensitive,,正文介绍了图书馆“水木开卷·真人图书馆”读书活动的基本情况：自2013年起开展、已举办70余期、通过邀请专家学者和校友与师生面对面交流，属于校园阅读推广活动简介。,主体内容是活动获奖与宣传报道，核心信息为荣获北京市“青阅领读”先锋称号、表彰校园阅读推广成效；没有提供学生可直接使用的参与入口、报名方式、时间地点、资格条件、材料或办事流程，复用价值低。,False,这是典型的校园活动获奖宣传新闻，不是面向学生可复用的办事流程、服务入口或稳定资源导航，无法直接回答学生的实际问题，按规则应拒绝。,gpt-5.4-mini,2026-08-12T22:16:50+08:00,v2_frozen
PUBEXP000226,,党委第六巡视组巡视图书馆工作动员会召开-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7966.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000226_党委第六巡视组巡视图书馆工作动员会召开-清华大学图书馆.md,2026-08-12T22:03:31+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆教职工及巡视相关人员,outdated,,正文给出了巡视组受理来电、来访、信访的联系方式、地址、联系箱和受理时间截至2026年5月8日。,主体是党委巡视动员会新闻，内容围绕巡视工作部署、表态发言和政治监督，不是学生可复用的办事流程、服务入口或校园生活资源；且受理时段已过，按页面时间已失效。,False,这是图书馆党委巡视工作新闻，核心信息属于党务监督和会议报道，不提供学生日常可复用服务；即便包含联系方式，也仅限特定巡视期信访，且已过截止时间，不应作为知识条目保留。,gpt-5.4-mini,2026-08-12T22:16:53+08:00,v2_frozen
PUBEXP000227,,图书馆召开2026年全馆大会-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7953.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000227_图书馆召开2026年全馆大会-清华大学图书馆.md,2026-08-12T22:03:31+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆员工,outdated,,正文仅记载“2026年图书馆全馆大会”召开情况、馆长工作报告、工会年度总结和颁奖等内部事项。,属于内部新闻回顾与工作部署，主要面向全馆员工；未提供学生可直接使用的办事流程、服务入口、资源导航、资格条件或联系方式，复用价值低。,False,这是图书馆内部会议新闻，不是面向学生的可复用知识条目；正文没有学生办事或服务信息，因此应拒绝。,gpt-5.4-mini,2026-08-12T22:16:57+08:00,v2_frozen
PUBEXP000228,,图书馆代表参加伦敦书展并分享清华经验-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7929.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000228_图书馆代表参加伦敦书展并分享清华经验-清华大学图书馆.md,2026-08-12T22:03:32+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,reject,reject,非目标范围,news_event,校内读者/宣传受众,time_sensitive,,无可直接复用的学生办事流程、服务入口或稳定资源导航；正文仅提到清华图书馆提出“3E”AI战略，并举例AI辅助检索、AI辅助阅读、智能工单等做法。,正文主体是图书馆代表参加伦敦书展并作演讲的新闻报道，强调“高度赞赏”“最新实践”“全球最具影响力”等宣传性表述，不是面向学生可直接使用的服务说明或操作指南。,False,该页是科研/行业交流新闻，核心内容为参会、演讲和宣传性总结，没有明确可复用的学生办事入口、规则、材料或稳定资源导航，因此不应作为校园知识条目准入。,gpt-5.4-mini,2026-08-12T22:17:01+08:00,v2_frozen
PUBEXP000229,,清华大学图书馆与泰国朱拉隆功大学图书馆签署合作备忘-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7913.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000229_清华大学图书馆与泰国朱拉隆功大学图书馆签署合作备忘-清华大学图书馆.md,2026-08-12T22:03:32+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,全校师生/公众,outdated,,正文仅说明两校图书馆签署合作备忘，涉及馆员能力建设、共同举办会议或论坛、馆际互借等合作意向。,内容为签约仪式和领导致辞等新闻报道，没有面向学生的可直接复用办事流程、申请入口、规则、地点时间或可执行服务信息。,False,这是图书馆合作签约新闻，属于科研/机构动态而非学生可复用知识条目，正文不提供稳定可执行的学生服务或资源入口。,gpt-5.4-mini,2026-08-12T22:17:04+08:00,v2_frozen
PUBEXP000230,,关于美术图书馆闭馆维修期间暂停读者服务的通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1072/1939.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000230_关于美术图书馆闭馆维修期间暂停读者服务的通知-清华大学图书馆.md,2026-08-12T22:03:32+08:00,site_selector,#vsb_content .v_news_content,thin_content,True,review,reject,图书馆服务,current_notice,美术图书馆读者,outdated,美术图书馆闭馆维修期间还能借书、到馆阅览或自习吗？,明确说明美术图书馆闭馆维修期间“暂停所有服务”；列出具体影响：全部书刊暂停出借及到馆阅览、已出借图书可在校内其它图书馆归还、如需自习或自助文印可前往其他图书馆，并提供学科咨询/荐购的邮箱联系方式。,通知发生于“20年7月15日”并写明工期约2个月、恢复开馆时间另行通知，按当前时间已明显过期且不可直接执行；属于临时停服通知而非稳定可复用服务页面。,False,正文确实包含读者服务调整和联系方式，但这是2020年的闭馆维修通知，当前已明显过期，不适合作为可复用的校园办事知识条目，按规则应拒绝。,gpt-5.4-mini,2026-08-12T22:17:08+08:00,v2_frozen
PUBEXP000231,,关于停止清华大学学术信息资源门户系统服务的通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1073/2858.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000231_关于停止清华大学学术信息资源门户系统服务的通知-清华大学图书馆.md,2026-08-12T22:03:33+08:00,site_selector,#vsb_content .v_news_content,thin_content,True,approve,approve,图书馆服务,current_notice,全校师生,outdated,清华大学学术信息资源门户系统还能用吗？现在该用什么替代入口？,正文明确说明“停止清华大学学术信息资源门户系统的使用”，并给出替代入口：水木搜索和数据库导航，属于可直接使用的图书馆资源指引。,正文为一则日期为20-5-14的停服通知，篇幅很短，属于时效性通知，当前可能已过时。,False,页面虽然是停服通知，但正文提供了明确的服务变更信息和可用替代入口，学生可以直接据此访问图书检索与数据库导航资源，具有可复用知识价值；但因发布日期较早，标记为过期。,gpt-5.4-mini,2026-08-12T22:17:09+08:00,v2_frozen
PUBEXP000232,,主题： 来自期刊编委的发文经验、审稿逻辑与最佳实践,https://lib.tsinghua.edu.cn/info/1068/8063.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000232_主题： 来自期刊编委的发文经验、审稿逻辑与最佳实践.md,2026-08-12T22:03:33+08:00,site_selector,#vsb_content,detail_content,True,approve,approve,科研参与与资源导航,current_notice,有投稿和论文写作需求的师生,current,这场关于论文投稿和审稿的讲座什么时候举行，怎么报名和观看直播？,正文明确给出讲座时间为2026年5月26日14:00-16:00，地点为清华大学图书馆报告厅；提供线下报名链接、线下名额先到先得说明、线上直播平台“荷塘雨课堂”及邀请码T4OM4C，并给出联系人、电话和邮箱。,这是一次性讲座通知，内容具有明显时效性，活动结束后不再是长期稳定流程；正文主要是活动宣传与报名信息，而非长期制度或通用办事指南。,False,页面为面向师生的科研写作与投稿讲座通知，包含明确的时间、地点、报名方式、直播入口和联系方式，能直接支持学生参加活动并获取论文投稿与审稿相关实用信息，符合可复用学生服务/资源入口的准入要求。,gpt-5.4-mini,2026-08-12T22:17:10+08:00,v2_frozen
PUBEXP000233,,2026经济与金融数据课堂第五讲 | 利用排排网私募数据库进行金融研究-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/8053.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000233_2026经济与金融数据课堂第五讲 _ 利用排排网私募数据库进行金融研究-清华大学图书馆.md,2026-08-12T22:03:33+08:00,site_selector,#vsb_content,detail_content,True,approve,review,科研参与与资源导航,mixed,师生,outdated,排排网私募数据库有哪些数据模块、如何访问并用于金融研究？,正文给出数据库的可用入口“WEB-SQL访问地址”，并说明可使用基础库、合规库、行业库、特色库；还介绍了数据库覆盖的私募基金、基金经理、机构等数据规模，以及数据检索、筛选、导出、可视化和数据字典使用方法。,页面主体是“2026经济与金融数据课堂第五讲”的讲座通知，包含固定讲座时间和腾讯会议链接，属于已过期的活动公告；内容同时带有讲座宣传性质，难以确认页面本身是否仍是稳定可执行的资源入口。,False,页面确实提供了可用于金融研究的数据库入口、覆盖范围和操作方法，但主体是已过期的讲座通知，属于活动公告与资源信息混合，时效性和稳定可用性无法仅凭正文完全确认，因此暂列 review。,gpt-5.4-mini,2026-08-12T22:17:17+08:00,v2_frozen
PUBEXP000234,,【知识产权讲堂】企业专利保护和许可的新发展-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/8012.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000234_【知识产权讲堂】企业专利保护和许可的新发展-清华大学图书馆.md,2026-08-12T22:03:34+08:00,site_selector,#vsb_content,thin_content,True,approve,reject,非目标范围,news_event,师生,outdated,,正文仅给出一场讲堂活动的信息：主题“企业专利保护和许可的新发展”，时间、地点、线上邀请码、主要内容、主讲人，以及知识产权信息服务联系邮箱。,核心内容是单次讲座通知与宣传，没有可复用的学生办事流程、申请条件、服务入口、政策FAQ或稳定资源导航；且活动时间为2026年4月27日，按抓取时间已过期。,False,该页是过期的讲座活动通知，主要提供宣传和活动安排，不是可长期复用的学生办事或资源知识条目。,gpt-5.4-mini,2026-08-12T22:17:23+08:00,v2_frozen
PUBEXP000235,,2026经济与金融数据课堂第四讲|如何有效利用WRDS平台进行金融实证研究-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/7989.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000235_2026经济与金融数据课堂第四讲_如何有效利用WRDS平台进行金融实证研究-清华大学图书馆.md,2026-08-12T22:03:34+08:00,site_selector,#vsb_content,detail_content,True,approve,reject,科研参与与资源导航,current_notice,师生读者,time_sensitive,,正文提到WRDS平台整体介绍包括“账号申请、数据查询、访问形式、自学模块、支持服务”，并给出数据库说明页链接，属于与科研数据资源相关的信息入口。,页面主体是“2026经济与金融数据课堂第四讲”的讲座通知，包含具体讲座时间、腾讯会议号、会议网址、主讲人简介，核心是单次活动宣传而非可长期复用的办事流程、政策或稳定服务说明；正文没有直接说明WRDS账号如何申请、如何使用或具体规则。,False,该页以一次性讲座通知为主，虽然涉及WRDS平台介绍，但正文并未提供可直接复用的申请、使用和服务规则，只是活动宣传与议程简介，知识复用价值不足，按通知类页面拒绝。,gpt-5.4-mini,2026-08-12T22:17:26+08:00,v2_frozen
PUBEXP000236,,信息•资源•研究|第7讲：AI时代核心期刊投稿指南及学术规范-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/7937.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000236_信息•资源•研究_第7讲：AI时代核心期刊投稿指南及学术规范-清华大学图书馆.md,2026-08-12T22:03:34+08:00,site_selector,#vsb_content,detail_content,True,approve,reject,图书馆服务,current_notice,本校学生和读者,outdated,,正文给出图书馆“学术论文写作”主题培训十讲的第7讲内容，明确写到面向研究生、本科生、教师开放；说明讲座包含AI时代科研评价趋势、核心期刊数据库、选刊策略、学术规范与不端预警；并给出时间、线下地点、线上直播/回放方式和联系邮箱。,这是单场活动通知，核心信息是2026年4月14日的具体讲座安排，属于时点性培训公告；即使包含系列介绍，正文也没有形成可长期复用的办事流程或稳定资源目录，且讲座时间已过。,False,页面主要是图书馆一次性培训讲座通知，虽然有明确参与方式，但内容以特定日期的活动安排为主，已过时，不适合作为面向学生的长期可复用知识条目。,gpt-5.4-mini,2026-08-12T22:17:36+08:00,v2_frozen
